datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,tie_line,actual_flow,sched_flow,inadv_flow
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,AEP-C,0.0,0.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,AEP-P,0.0,0.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,ALEX,0.0,0.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,ALTE,-740.0,-350.0,-390.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,ALTW,27.0,0.0,27.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,ALWX,0.0,0.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,AMIL,1331.0,486.0,845.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,APS,0.0,0.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,CIN,-805.0,-175.0,-630.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,CPLE,1245.0,0.0,1245.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,CPLW,-221.0,0.0,-221.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,CWLP,-110.0,0.0,-110.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,DUK,-41.0,50.0,-91.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,FE,0.0,0.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,HUDS,-542.0,-542.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,IPL,91.0,-75.0,166.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,LAGN,0.0,800.0,-800.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,LGEE,387.0,212.0,175.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,LIND,-191.0,-191.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,MEC,-139.0,-582.0,443.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,MECS,-791.0,200.0,-991.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,NEPT,-674.0,-674.0,0.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,NIPS,-599.0,0.0,-599.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,NYIS,-30.0,-50.0,20.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,OVEC,1934.0,1793.0,141.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,SIGE,6.0,0.0,6.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,TVA,541.0,569.0,-28.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,WEC,1024.0,-90.0,1114.0
2014-02-13 05:00:00,2014-02-13 00:00:00,2014-02-13 06:00:00,2014-02-13 01:00:00,WECX,0.0,0.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,AEP-C,0.0,0.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,AEP-P,0.0,0.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,ALEX,0.0,0.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,ALTE,-743.0,-433.0,-310.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,ALTW,2.0,0.0,2.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,ALWX,0.0,0.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,AMIL,1628.0,486.0,1142.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,APS,0.0,0.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,CIN,-804.0,-250.0,-554.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,CPLE,1337.0,0.0,1337.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,CPLW,-253.0,0.0,-253.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,CWLP,-43.0,0.0,-43.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,DUK,-45.0,24.0,-69.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,FE,0.0,0.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,HUDS,-405.0,-405.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,IPL,87.0,-100.0,187.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,LAGN,0.0,837.0,-837.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,LGEE,344.0,216.0,128.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,LIND,-253.0,-253.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,MEC,-184.0,-799.0,615.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,MECS,-1374.0,200.0,-1574.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,NEPT,-674.0,-674.0,0.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,NIPS,-663.0,0.0,-663.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,NYIS,-378.0,-248.0,-130.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,OVEC,2015.0,1813.0,202.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,SIGE,4.0,0.0,4.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,TVA,583.0,572.0,11.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,WEC,915.0,-90.0,1005.0
2014-02-13 06:00:00,2014-02-13 01:00:00,2014-02-13 07:00:00,2014-02-13 02:00:00,WECX,0.0,0.0,0.0
2014-02-13 07:00:00,2014-02-13 02:00:00,2014-02-13 08:00:00,2014-02-13 03:00:00,AEP-C,0.0,0.0,0.0
