datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,tie_line,actual_flow,sched_flow,inadv_flow
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,AEP-C,0.0,0.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,AEP-P,0.0,0.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,ALEX,0.0,0.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,ALTE,-925.0,-400.0,-525.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,ALTW,-557.0,0.0,-557.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,ALWX,0.0,0.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,AMIL,1378.0,280.0,1098.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,APS,0.0,0.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,CIN,-649.0,150.0,-799.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,CPLE,1178.0,0.0,1178.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,CPLW,-243.0,0.0,-243.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,CWLP,-11.0,0.0,-11.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,DUK,-114.0,232.0,-346.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,FE,0.0,0.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,HUDS,0.0,0.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,IPL,10.0,-75.0,85.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,LAGN,0.0,880.0,-880.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,LGEE,427.0,304.0,123.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,LIND,292.0,292.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,MEC,-606.0,-472.0,-134.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,MECS,-416.0,98.0,-514.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,NEPT,-168.0,-168.0,0.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,NIPS,-650.0,0.0,-650.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,NYIS,-694.0,-629.0,-65.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,OVEC,1738.0,1261.0,477.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,SIGE,10.0,0.0,10.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,TVA,539.0,32.0,507.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,WEC,1122.0,-90.0,1212.0
2014-01-26 05:00:00,2014-01-26 00:00:00,2014-01-26 06:00:00,2014-01-26 01:00:00,WECX,0.0,0.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,AEP-C,0.0,0.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,AEP-P,0.0,0.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,ALEX,0.0,0.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,ALTE,-913.0,-550.0,-363.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,ALTW,-487.0,0.0,-487.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,ALWX,0.0,0.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,AMIL,1259.0,180.0,1079.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,APS,0.0,0.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,CIN,-614.0,-125.0,-489.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,CPLE,1095.0,0.0,1095.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,CPLW,-240.0,0.0,-240.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,CWLP,20.0,0.0,20.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,DUK,-101.0,251.0,-352.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,FE,0.0,0.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,HUDS,0.0,0.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,IPL,35.0,-125.0,160.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,LAGN,0.0,891.0,-891.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,LGEE,441.0,304.0,137.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,LIND,164.0,164.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,MEC,-569.0,-472.0,-97.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,MECS,-769.0,110.0,-879.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,NEPT,-168.0,-168.0,0.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,NIPS,-890.0,0.0,-890.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,NYIS,-643.0,-848.0,205.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,OVEC,1700.0,1261.0,439.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,SIGE,7.0,0.0,7.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,TVA,505.0,33.0,472.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,WEC,1089.0,-190.0,1279.0
2014-01-26 06:00:00,2014-01-26 01:00:00,2014-01-26 07:00:00,2014-01-26 02:00:00,WECX,0.0,0.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,AEP-C,0.0,0.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,AEP-P,0.0,0.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,ALEX,0.0,0.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,ALTE,-917.0,-331.0,-586.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,ALTW,-441.0,-150.0,-291.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,ALWX,0.0,0.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,AMIL,1270.0,-20.0,1290.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,APS,0.0,0.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,CIN,-620.0,-388.0,-232.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,CPLE,1036.0,0.0,1036.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,CPLW,-242.0,0.0,-242.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,CWLP,37.0,0.0,37.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,DUK,-141.0,418.0,-559.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,FE,0.0,0.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,HUDS,0.0,0.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,IPL,83.0,-125.0,208.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,LAGN,0.0,912.0,-912.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,LGEE,488.0,304.0,184.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,LIND,159.0,159.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,MEC,-525.0,-472.0,-53.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,MECS,-1067.0,-122.0,-945.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,NEPT,-168.0,-168.0,0.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,NIPS,-946.0,0.0,-946.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,NYIS,-714.0,-844.0,130.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,OVEC,1716.0,1261.0,455.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,SIGE,6.0,0.0,6.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,TVA,481.0,222.0,259.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,WEC,1041.0,-190.0,1231.0
2014-01-26 07:00:00,2014-01-26 02:00:00,2014-01-26 08:00:00,2014-01-26 03:00:00,WECX,0.0,0.0,0.0
2014-01-26 08:00:00,2014-01-26 03:00:00,2014-01-26 09:00:00,2014-01-26 04:00:00,AEP-C,0.0,0.0,0.0
2014-01-26 08:00:00,2014-01-26 03:00:00,2014-01-26 09:00:00,2014-01-26 04:00:00,AEP-P,0.0,0.0,0.0
2014-01-26 08:00:00,2014-01-26 03:00:00,2014-01-26 09:00:00,2014-01-26 04:00:00,ALEX,0.0,0.0,0.0
2014-01-26 08:00:00,2014-01-26 03:00:00,2014-01-26 09:00:00,2014-01-26 04:00:00,ALTE,-910.0,-475.0,-435.0
2014-01-26 08:00:00,2014-01-26 03:00:00,2014-01-26 09:00:00,2014-01-26 04:00:00,ALTW,-433.0,-225.0,-208.0
