datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,tie_line,actual_flow,sched_flow,inadv_flow
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,ALTE,-824.0,0.0,824.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,ALTW,-111.0,0.0,111.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,AMIL,1172.0,116.0,-1056.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,CIN,-1178.0,69.0,1247.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,CPLE,1332.0,3.0,-1329.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,CPLW,-277.0,0.0,277.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,CWLP,8.0,0.0,-8.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,DUK,-309.0,-173.0,136.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,HUDS,-265.0,-265.0,0.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,IPL,-179.0,100.0,279.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,LAGN,0.0,1162.0,1162.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,LGEE,630.0,197.0,-433.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,LIND,-296.0,-296.0,0.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,MEC,-238.0,-652.0,-414.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,MECS,-214.0,300.0,514.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,NEPT,-666.0,-666.0,0.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,NIPS,-306.0,0.0,306.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,NYIS,-1575.0,-1788.0,-213.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,OVEC,923.0,776.0,-147.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,SIGE,46.0,0.0,-46.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,TVA,1033.0,1110.0,77.0
2015-01-17 05:00:00,2015-01-17 00:00:00,2015-01-17 06:00:00,2015-01-17 01:00:00,WEC,1179.0,-90.0,-1269.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,ALTE,-872.0,0.0,872.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,ALTW,-104.0,0.0,104.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,AMIL,1233.0,116.0,-1117.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,CIN,-1220.0,-46.0,1174.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,CPLE,1252.0,-17.0,-1269.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,CPLW,-280.0,0.0,280.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,CWLP,9.0,0.0,-9.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,DUK,-314.0,-320.0,-6.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,HUDS,-269.0,-269.0,0.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,IPL,-259.0,80.0,339.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,LAGN,0.0,994.0,994.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,LGEE,591.0,197.0,-394.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,LIND,-320.0,-320.0,0.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,MEC,-224.0,-652.0,-428.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,MECS,-390.0,300.0,690.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,NEPT,-671.0,-671.0,0.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,NIPS,-389.0,0.0,389.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,NYIS,-1424.0,-1771.0,-347.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,OVEC,919.0,776.0,-143.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,SIGE,44.0,0.0,-44.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,TVA,972.0,1146.0,174.0
2015-01-17 06:00:00,2015-01-17 01:00:00,2015-01-17 07:00:00,2015-01-17 02:00:00,WEC,1081.0,-90.0,-1171.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,ALTE,-792.0,0.0,792.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,ALTW,-51.0,0.0,51.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,AMIL,1244.0,216.0,-1028.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,CIN,-1173.0,74.0,1247.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,CPLE,1183.0,-17.0,-1200.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,CPLW,-289.0,0.0,289.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,CWLP,17.0,0.0,-17.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,DUK,-347.0,-463.0,-116.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,HUDS,-306.0,-306.0,0.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,IPL,-222.0,110.0,332.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,LAGN,0.0,1183.0,1183.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,LGEE,611.0,202.0,-409.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,LIND,-302.0,-302.0,0.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,MEC,-251.0,-652.0,-401.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,MECS,-139.0,300.0,439.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,NEPT,-671.0,-671.0,0.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,NIPS,-428.0,0.0,428.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,NYIS,-1464.0,-1644.0,-180.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,OVEC,987.0,839.0,-148.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,SIGE,44.0,0.0,-44.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,TVA,1070.0,1146.0,76.0
2015-01-17 07:00:00,2015-01-17 02:00:00,2015-01-17 08:00:00,2015-01-17 03:00:00,WEC,1136.0,-90.0,-1226.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,ALTE,-755.0,-150.0,605.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,ALTW,-23.0,0.0,23.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,AMIL,1222.0,216.0,-1006.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,CIN,-1219.0,164.0,1383.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,CPLE,1211.0,3.0,-1208.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,CPLW,-297.0,0.0,297.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,CWLP,19.0,0.0,-19.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,DUK,-393.0,-358.0,35.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,HUDS,-307.0,-307.0,0.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,IPL,-248.0,-40.0,208.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,LAGN,0.0,1202.0,1202.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,LGEE,594.0,202.0,-392.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,LIND,-302.0,-302.0,0.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,MEC,-286.0,-652.0,-366.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,MECS,-307.0,300.0,607.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,NEPT,-671.0,-671.0,0.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,NIPS,-589.0,0.0,589.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,NYIS,-1460.0,-1509.0,-49.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,OVEC,1001.0,814.0,-187.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,SIGE,45.0,0.0,-45.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,TVA,1076.0,909.0,-167.0
2015-01-17 08:00:00,2015-01-17 03:00:00,2015-01-17 09:00:00,2015-01-17 04:00:00,WEC,1300.0,-90.0,-1390.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,ALTE,-763.0,-525.0,238.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,ALTW,-5.0,0.0,5.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,AMIL,1177.0,141.0,-1036.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,CIN,-1359.0,-1.0,1358.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,CPLE,1249.0,-7.0,-1256.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,CPLW,-307.0,0.0,307.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,CWLP,16.0,0.0,-16.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,DUK,-423.0,-355.0,68.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,HUDS,-305.0,-305.0,0.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,IPL,-323.0,-40.0,283.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,LAGN,0.0,1205.0,1205.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,LGEE,535.0,202.0,-333.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,LIND,-308.0,-308.0,0.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,MEC,-312.0,-652.0,-340.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,MECS,-274.0,400.0,674.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,NEPT,-671.0,-671.0,0.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,NIPS,-728.0,0.0,728.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,NYIS,-1402.0,-1484.0,-82.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,OVEC,937.0,831.0,-106.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,SIGE,46.0,0.0,-46.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,TVA,1016.0,837.0,-179.0
2015-01-17 09:00:00,2015-01-17 04:00:00,2015-01-17 10:00:00,2015-01-17 05:00:00,WEC,1314.0,-90.0,-1404.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,ALTE,-687.0,-150.0,537.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,ALTW,-19.0,0.0,19.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,AMIL,1254.0,166.0,-1088.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,CIN,-1458.0,-46.0,1412.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,CPLE,1418.0,-21.0,-1439.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,CPLW,-285.0,0.0,285.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,CWLP,15.0,0.0,-15.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,DUK,-379.0,-92.0,287.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,HUDS,-215.0,-215.0,0.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,IPL,-266.0,10.0,276.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,LAGN,0.0,1199.0,1199.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,LGEE,583.0,202.0,-381.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,LIND,-321.0,-321.0,0.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,MEC,-315.0,-652.0,-337.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,MECS,-135.0,400.0,535.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,NEPT,-671.0,-671.0,0.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,NIPS,-753.0,0.0,753.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,NYIS,-1521.0,-1632.0,-111.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,OVEC,1015.0,925.0,-90.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,SIGE,46.0,0.0,-46.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,TVA,984.0,837.0,-147.0
2015-01-17 10:00:00,2015-01-17 05:00:00,2015-01-17 11:00:00,2015-01-17 06:00:00,WEC,1439.0,-90.0,-1529.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,ALTE,-653.0,-150.0,503.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,ALTW,-25.0,0.0,25.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,AMIL,1229.0,216.0,-1013.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,CIN,-1550.0,-101.0,1449.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,CPLE,1358.0,-116.0,-1474.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,CPLW,-251.0,0.0,251.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,CWLP,13.0,0.0,-13.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,DUK,-377.0,32.0,409.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,HUDS,-207.0,-207.0,0.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,IPL,-307.0,60.0,367.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,LAGN,0.0,1198.0,1198.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,LGEE,587.0,202.0,-385.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,LIND,-315.0,-315.0,0.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,MEC,-305.0,-652.0,-347.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,MECS,771.0,650.0,-121.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,NEPT,-671.0,-671.0,0.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,NIPS,-824.0,0.0,824.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,NYIS,-1065.0,-1099.0,-34.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,OVEC,1021.0,961.0,-60.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,SIGE,47.0,0.0,-47.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,TVA,836.0,965.0,129.0
2015-01-17 11:00:00,2015-01-17 06:00:00,2015-01-17 12:00:00,2015-01-17 07:00:00,WEC,1514.0,-90.0,-1604.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,ALTE,-667.0,0.0,667.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,ALTW,-69.0,0.0,69.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,AMIL,1177.0,216.0,-961.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,CIN,-1603.0,-151.0,1452.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,CPLE,1313.0,-135.0,-1448.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,CPLW,-243.0,0.0,243.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,CWLP,13.0,0.0,-13.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,DUK,-353.0,229.0,582.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,HUDS,-257.0,-257.0,0.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,IPL,-352.0,60.0,412.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,LAGN,0.0,1213.0,1213.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,LGEE,612.0,197.0,-415.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,LIND,-320.0,-320.0,0.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,MEC,-297.0,-652.0,-355.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,MECS,1078.0,750.0,-328.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,NEPT,-671.0,-671.0,0.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,NIPS,-632.0,0.0,632.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,NYIS,-898.0,-856.0,42.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,OVEC,1012.0,924.0,-88.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,SIGE,48.0,0.0,-48.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,TVA,1041.0,1050.0,9.0
2015-01-17 12:00:00,2015-01-17 07:00:00,2015-01-17 13:00:00,2015-01-17 08:00:00,WEC,1406.0,-90.0,-1496.0
2015-01-17 13:00:00,2015-01-17 08:00:00,2015-01-17 14:00:00,2015-01-17 09:00:00,ALTE,-739.0,0.0,739.0
2015-01-17 13:00:00,2015-01-17 08:00:00,2015-01-17 14:00:00,2015-01-17 09:00:00,ALTW,-89.0,0.0,89.0
2015-01-17 13:00:00,2015-01-17 08:00:00,2015-01-17 14:00:00,2015-01-17 09:00:00,AMIL,1060.0,316.0,-744.0
2015-01-17 13:00:00,2015-01-17 08:00:00,2015-01-17 14:00:00,2015-01-17 09:00:00,CIN,-1608.0,39.0,1647.0
