datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,tie_line,actual_flow,sched_flow,inadv_flow
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,ALTE,-145.0,-375.0,-230.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,ALTW,51.0,-50.0,-101.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,AMIL,563.0,-3.75,-566.75
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,CIN,-797.0,-510.5,286.5
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,CPLE,-277.0,-89.0,188.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,CPLW,9.0,0.0,-9.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,CWLP,-28.0,0.0,28.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,DUK,368.0,444.0,76.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,HUDS,-0.288,-0.288,0.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,IPL,-845.0,-100.0,745.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,LAGN,0.0,0.0,0.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,LGEE,-40.0,-53.0,-13.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,LIND,-120.607,-120.607,0.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,MDU,0.0,39.0,39.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,MEC,-776.0,-647.0,129.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,MECS,-923.0,-500.0,423.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,NEPT,-380.981,-380.981,0.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,NIPS,-822.0,0.0,822.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,NYIS,-77.725,-137.045,-59.32
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,SIGE,26.0,0.0,-26.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,TVA,501.0,0.0,-501.0
2021-04-11 04:00:00,2021-04-11 00:00:00,2021-04-11 05:00:00,2021-04-11 01:00:00,WEC,1217.0,0.0,-1217.0
2021-04-11 05:00:00,2021-04-11 01:00:00,2021-04-11 06:00:00,2021-04-11 02:00:00,ALTE,-222.0,-100.0,122.0
2021-04-11 05:00:00,2021-04-11 01:00:00,2021-04-11 06:00:00,2021-04-11 02:00:00,ALTW,44.0,-112.5,-156.5
