datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,tie_line,actual_flow,sched_flow,inadv_flow
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,ALTE,-647.0,75.0,-722.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,ALTW,-353.0,40.0,-393.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,AMIL,-331.0,0.0,-331.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,CIN,-938.0,-300.0,-638.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,CPLE,-38.0,-60.0,22.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,CPLW,-247.0,0.0,-247.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,CWLP,-68.0,0.0,-68.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,DUK,-51.0,-6.0,-45.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,HUDS,0.0,0.0,0.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,IPL,-62.0,-575.0,513.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,LAGN,0.0,0.0,0.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,LGEE,353.0,181.0,172.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,LIND,-76.658,-76.658,0.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,MEC,-484.0,-630.0,146.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,MECS,146.0,0.0,146.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,NEPT,-671.026,-671.026,0.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,NIPS,-630.0,0.0,-630.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,NYIS,-120.853,-514.2,393.347
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,OVEC,157.0,-20.0,177.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,SIGE,20.0,0.0,20.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,TVA,182.0,383.0,-201.0
2016-09-13 04:00:00,2016-09-13 00:00:00,2016-09-13 05:00:00,2016-09-13 01:00:00,WEC,1342.0,-490.0,1832.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,ALTE,-756.0,-375.0,-381.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,ALTW,-412.0,40.0,-452.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,AMIL,-400.0,0.0,-400.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,CIN,-935.0,-750.0,-185.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,CPLE,-138.0,-97.0,-41.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,CPLW,-255.0,0.0,-255.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,CWLP,-63.0,0.0,-63.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,DUK,-88.0,-30.0,-58.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,HUDS,0.0,0.0,0.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,IPL,-50.0,-425.0,375.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,LAGN,0.0,0.0,0.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,LGEE,357.0,181.0,176.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,LIND,-166.652,-166.652,0.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,MEC,-578.0,-613.0,35.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,MECS,126.0,50.0,76.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,NEPT,-673.258,-673.258,0.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,NIPS,-498.0,0.0,-498.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,NYIS,-31.61,-277.445,245.835
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,OVEC,83.0,-20.0,103.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,SIGE,26.0,0.0,26.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,TVA,-3.0,221.0,-224.0
2016-09-13 05:00:00,2016-09-13 01:00:00,2016-09-13 06:00:00,2016-09-13 02:00:00,WEC,786.0,-890.0,1676.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,ALTE,-852.0,-775.0,-77.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,ALTW,-398.0,55.0,-453.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,AMIL,-614.0,0.0,-614.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,CIN,-956.0,-925.0,-31.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,CPLE,-231.0,-97.0,-134.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,CPLW,-253.0,0.0,-253.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,CWLP,-68.0,0.0,-68.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,DUK,-151.0,-83.0,-68.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,HUDS,0.0,0.0,0.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,IPL,-49.0,-525.0,476.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,LAGN,0.0,0.0,0.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,LGEE,338.0,191.0,147.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,LIND,-169.869,-169.869,0.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,MEC,-675.0,-595.0,-80.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,MECS,154.0,0.0,154.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,NEPT,-673.75,-673.75,0.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,NIPS,-500.0,0.0,-500.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,NYIS,-196.106,-459.568,263.462
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,OVEC,69.0,-20.0,89.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,SIGE,28.0,0.0,28.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,TVA,-74.0,221.0,-295.0
2016-09-13 06:00:00,2016-09-13 02:00:00,2016-09-13 07:00:00,2016-09-13 03:00:00,WEC,486.0,-990.0,1476.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,ALTE,-870.0,-950.0,80.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,ALTW,-286.0,60.0,-346.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,AMIL,-518.0,0.0,-518.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,CIN,-897.0,-573.0,-324.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,CPLE,-253.0,-97.0,-156.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,CPLW,-246.0,0.0,-246.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,CWLP,-59.0,0.0,-59.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,DUK,-164.0,-66.0,-98.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,HUDS,0.0,0.0,0.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,IPL,-20.0,-525.0,505.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,LAGN,0.0,0.0,0.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,LGEE,320.0,191.0,129.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,LIND,-159.423,-159.423,0.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,MEC,-620.0,-583.0,-37.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,MECS,47.0,0.0,47.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,NEPT,-596.953,-596.953,0.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,NIPS,-576.0,0.0,-576.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,NYIS,-201.035,-560.014,358.979
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,OVEC,76.0,-20.0,96.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,SIGE,23.0,0.0,23.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,TVA,-93.0,185.0,-278.0
2016-09-13 07:00:00,2016-09-13 03:00:00,2016-09-13 08:00:00,2016-09-13 04:00:00,WEC,557.0,-990.0,1547.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,ALTE,-866.0,-1050.0,184.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,ALTW,-282.0,80.0,-362.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,AMIL,-462.0,0.0,-462.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,CIN,-905.0,-718.0,-187.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,CPLE,-158.0,-97.0,-61.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,CPLW,-244.0,0.0,-244.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,CWLP,-61.0,0.0,-61.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,DUK,-157.0,-66.0,-91.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,HUDS,0.0,0.0,0.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,IPL,-56.0,-250.0,194.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,LAGN,0.0,0.0,0.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,LGEE,290.0,191.0,99.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,LIND,-229.356,-229.356,0.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,MEC,-630.0,-598.0,-32.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,MECS,-60.0,0.0,-60.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,NEPT,-648.579,-648.579,0.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,NIPS,-664.0,0.0,-664.0
2016-09-13 08:00:00,2016-09-13 04:00:00,2016-09-13 09:00:00,2016-09-13 05:00:00,NYIS,-162.615,-369.163,206.548
