datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,tie_line,actual_flow,sched_flow,inadv_flow
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,ALTE,41.0,-50.0,-91.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,ALTW,-274.0,-75.0,199.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,AMIL,-717.0,-93.75,623.25
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,CIN,-824.0,-1350.0,-526.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,CPLE,-605.0,75.0,680.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,CPLW,-49.0,0.0,49.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,CWLP,7.0,0.0,-7.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,DUK,357.0,0.0,-357.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,HUDS,-459.156,-459.156,0.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,IPL,-250.0,-125.0,125.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,LAGN,0.0,0.0,0.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,LGEE,95.0,-68.0,-163.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,LIND,-318.982,-318.982,0.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,MDU,0.0,81.0,81.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,MEC,-818.0,-856.0,-38.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,MECS,-1761.0,-677.5,1083.5
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,NEPT,-381.479,-381.479,0.0
2021-06-13 04:00:00,2021-06-13 00:00:00,2021-06-13 05:00:00,2021-06-13 01:00:00,NIPS,-789.0,0.0,789.0
